value 1,value 2,"value 3a, 3b",value 4,
Soldiers: 15,value 2,"value 3a, 3b",value 4,
Soldiers: 14,value 2,"value 3a, 3b",value 4,
Soldiers: 10,value 2,"value 3a, 3b",value 4,
Soldiers: 10,Round Performance: 51.43878 seconds,"value 3a, 3b",value 4,
Soldiers: 10,Round Performance: 47.66496 seconds,"value 3a, 3b",value 4,
Soldiers: 9,Round Performance: 149.2622 seconds,"value 3a, 3b",value 4,
Soldiers: 8,Round Performance: 75.28435 seconds,"value 3a, 3b",value 4,
Soldiers: 10,Round Performance: 51.40237 seconds,"value 3a, 3b",value 4,Max Value: -1,Best Value: 0,
Soldiers: 10,Round Performance: 57.42697 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 10,
Soldiers: 11,Round Performance: 83.55665 seconds,"value 3a, 3b",value 4,Max Value: -1,Best Value: 10,
Soldiers: 10,Round Performance: 45.85565 seconds,"value 3a, 3b",value 4,Soldiers: 10,Round Performance: 56.58497 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 56.58497,
Soldiers: 11,Round Performance: 54.10479 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 56.58497,
Soldiers: 12,Round Performance: 53.33255 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 56.58497,
Soldiers: 13,Round Performance: 0 seconds,"value 3a, 3b",value 4,Max Value: -1,Best Value: 56.58497,
Soldiers: 10,Round Performance: 54.35311 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 54.35311,
Soldiers: 11,Round Performance: 79.87083 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 54.35311,
Soldiers: 5,Round Performance: 57.77925 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 54.35311,
Soldiers: 13,Round Performance: 87.32397 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 54.35311,
Soldiers: 10,Round Performance: 59.72728 seconds,"value 3a, 3b",value 4,Max Value: 1,Best Value: 59.72728,
